Long_,Lat_,FID,HOSPITAL_NAME,COUNTY_NAME,STATE_NAME,FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS
-93.3112041,30.8424364,4992,Oceans Behavioral Hospital Deridder,Beauregard,Louisiana,22011,20,20,0
-94.7304434,32.5008276,4993,Select Specialty Hospital - Longview,Gregg,Texas,48183,32,32,5
-117.8310512,33.7475269,4994,Encompass Health Rehabilitation Hospital of Tustin (FKA HealthSouth Tustin Rehabilitation Hospital),Orange,California,6059,48,48,0
-86.3278932,41.3568901,4995,Michiana Behavioral Health,Marshall,Indiana,18099,54,54,0
-90.0454158,35.155658700000004,4996,St Jude Childrens Research Hospital (AKA St Jude Childrens Hospital),Shelby,Tennessee,47157,78,78,30
-88.4534551,44.188198799999995,4997,Childrens Hospital of Wisconsin - Fox Valley,Winnebago,Wisconsin,55139,42,42,22
-81.73626709999999,26.096116100000003,4998,The Willough at Naples,Collier,Florida,12021,87,87,0
-115.21587120000001,36.145974100000004,4999,Spring Mountain Sahara,Clark,Nevada,32003,30,30,1
-109.5597751,38.5751558,5000,Moab Regional Hospital,Grand,Utah,49019,17,17,3
-91.9635052,44.621199600000004,5001,AdventHealth Durand (FKA Chippewa Valley Hospital),Pepin,Wisconsin,55091,25,25,4
-97.8669737,42.9913571,5002,St Michaels Hospital Avera,Bon Homme,South Dakota,46009,25,25,4
-98.1975,33.8139,5003,Clay County Memorial Hospital,Clay,Texas,48077,25,25,4
-78.39205109999999,40.498029200000005,5004,Encompass Health Rehabilitation Hospital of Altoona (FKA Healthsouth Rehabilitation Hospital of Altoona),Blair,Pennsylvania,42013,80,80,0
-84.75587009999998,41.3002375,5005,Community Memorial Hospital,Defiance,Ohio,39039,30,25,4
-95.4736033,29.708369899999997,5006,Behavioral Hospital of Bellaire,Harris,Texas,48201,122,122,0
-97.6935196,30.483619800000003,5007,Encompass Health Rehabilitation Hospital of Round Rock (FKA HealthSouth Rehabilitation Hospital of Round Rock),Williamson,Texas,48491,75,50,0
-97.6727423,26.159725299999998,5008,Solara Specialty Hospitals Harlingen,Cameron,Texas,48061,41,41,7
-90.417045,38.550493599999996,5009,Peace Haven Association,St. Louis County,Missouri,29189,14,14,0
-95.4606623,30.1724283,5010,Nexus Specialty Hospital - The Woodlands Campus,Montgomery,Texas,48339,21,85,16
-106.43623319999999,31.772026500000003,5011,El Paso Psychiatric Center,El Paso,Texas,48141,74,74,0
-145.7515,60.5501,5012,Cordova Community Medical Center,Valdez-Cordova,Alaska,2261,13,13,2
-77.3745515,34.7458938,5013,Brynn Marr Hospital,Onslow,North Carolina,37133,84,84,0
-95.2765614,29.993774100000003,5014,Encompass Health Rehabilitation Hospital of Humble (FKA Healthsouth Rehabilitation Hospital of Humble),Harris,Texas,48201,90,90,0
-96.63531640000001,39.8480467,5015,Community Memorial Healthcare,Marshall,Kansas,20117,25,23,4
-83.9895809,33.9424537,5016,SummitRidge Hospital,Gwinnett,Georgia,13135,96,96,0
-86.1588814,41.6712174,5017,Medical Behavioral Hospital of Mishawaka,St. Joseph,Indiana,18141,30,30,0
-90.45547020000001,30.467824600000004,5018,PAM Specialty Hospital of Hammond,Tangipahoa,Louisiana,22105,40,40,6
-96.76089499999999,32.941169,5019,The Leaves,Dallas,Texas,48113,20,20,0
-76.48333829999999,37.0634596,5020,Select Specialty Hospital - Hampton Roads,Newport News,Virginia,51700,25,25,6
-98.4927788,29.4337636,5021,Kindred Hospital - San Antonio Central (FKA Select Specialty Hospital - San Antonio),Bexar,Texas,48029,44,44,7
-121.6894693,39.3675541,5022,Orchard Hospital (FKA Biggs - Gridley Memorial Hospital),Butte,California,6007,24,24,4
-118.7208,48.6547,5023,Ferry County Public Hospital,Ferry,Washington,53019,25,25,4
-84.45230670000001,33.6067858,5024,Anchor Hospital,Clayton,Georgia,13063,122,122,1
-95.9689248,36.1455699,5025,Parkside Psychiatric Hospital & Clinic,Tulsa,Oklahoma,40143,51,49,0
-95.45888029999999,30.2356087,5026,Encompass Health Rehabilitation Hospital of the Woodlands (FKA Healthsouth Rehab of Woodlands),Montgomery,Texas,48339,84,84,0
-103.0922538,41.6617695,5027,Morrill County Community Hospital,Morrill,Nebraska,31123,20,20,3
-92.394417,34.876795,5028,Methodist Behavioral Hospital (AKA Methodist Family Health),Pulaski,Arkansas,5119,60,60,0
-97.7494128,48.3992674,5029,First Care Health Center,Walsh,North Dakota,38099,14,14,2
-92.46860550000001,39.7479536,5030,Samaritan Memorial Hospital,Macon,Missouri,29121,25,25,4
-76.9225545,40.2501631,5031,Select Specialty Hospital - Camp Hill,Cumberland,Pennsylvania,42041,31,92,12
-84.5206727,39.140034899999996,5032,Select Specialty Hospital - Cincinnati,Hamilton,Ohio,39061,36,77,10
-83.0666692,42.5054599,5033,Behavioral Center of Michigan,Macomb,Michigan,26099,42,42,0
-85.7947079,38.336660200000004,5034,Southern Indiana Rehabilitation Hospital,Floyd,Indiana,18043,34,34,0
-116.4845493,43.8799868,5035,Valor Health (FKA Walter Knox Memorial Hospital),Gem,Idaho,16045,16,13,2
-98.8492925,48.1155194,5036,CHI St Alexius Health Devils Lake Hospital (FKA Mercy Hospital),Ramsey,North Dakota,38071,25,25,4
-81.4020895,31.163795299999997,5037,St Simons By-The-Sea,Glynn,Georgia,13127,101,101,0
-104.28089200000001,46.365867,5038,Fallon Medical Complex,Fallon,Montana,30025,25,25,4
-124.160724,40.780614,5039,Humboldt County - Sempervirens Psychiatric Health Facility,Humboldt,California,6023,16,16,0
-86.27727540000001,39.830028399999996,5040,Rehabilitation Hospital of Indiana,Marion,Indiana,18097,91,91,0
-122.4136001,40.585079,5041,Vibra Hospital of Northern California (FKA Northern California Rehab Hospital),Shasta,California,6089,56,56,9
-72.6319426,41.5576474,5042,Connecticut Valley Hospital,Middlesex,Connecticut,9007,386,386,0
-75.52982320000001,40.0106688,5043,Bryn Mawr Rehab Hospital,Chester,Pennsylvania,42029,148,148,0
-95.3940422,29.709362100000003,5044,TIRR Memorial Hermann,Harris,Texas,48201,134,134,2
-117.3760085,46.8694908,5045,Whitman Hospital & Medical Center,Whitman,Washington,53075,25,25,4
-102.748387,38.440126,5046,Kiowa County District Hospital,Kiowa,Colorado,8061,25,25,4
-95.3827493,29.718402299999997,5047,Cornerstone Specialty Hospitals Houston Medical Center,Harris,Texas,48201,35,35,16
-121.4170906,38.4672932,5048,Sierra Vista Hospital,Sacramento,California,6067,171,171,0
-96.8699062,32.8260484,5049,Our Childrens House Dallas,Dallas,Texas,48113,39,39,15
-86.7766851,33.4634728,5050,Select Specialty Hospital - Birmingham,Jefferson,Alabama,1073,38,38,14
-87.6218322,41.8962231,5051,Ann & Robert H Lurie Childrens Hospital of Chicago,Cook,Illinois,17031,288,336,40
-91.8898547,30.2827086,5052,St Martin Hospital,St. Martin,Louisiana,22099,25,25,4
-112.07930959999999,33.481882,5053,Select Specialty Hospital - Phoenix,Maricopa,Arizona,4013,48,48,11
-97.5248843,35.474919899999996,5054,Valir Rehabilitation Hospital,Oklahoma,Oklahoma,40109,50,65,0
-88.44329920000001,47.2385453,5055,Aspirus Keweenaw Hospital,Houghton,Michigan,26061,25,25,5
-85.291675,35.050346999999995,5056,Siskin Hospital for Physical Rehab,Hamilton,Tennessee,47065,80,86,0
-105.96566429999999,37.2629076,5057,Conejos County Hospital,Conejos,Colorado,8021,17,17,3
-88.6743,34.2394,5058,North Mississippi State Hospital,Lee,Mississippi,28081,50,50,0
-84.2725135,33.6948558,5059,Georgia Regional Hospital-Atlanta,DeKalb,Georgia,13089,334,114,0
-87.92474729999999,44.5230132,5060,Brown County Community Treatment Center,Brown,Wisconsin,55009,16,16,0
-96.99861109999999,28.808138500000002,5061,PAM Specialty Hospital of Victoria South,Victoria,Texas,48469,23,23,4
-83.956069,43.4284033,5062,Select Specialty Hospital - Saginaw,Saginaw,Michigan,26145,32,32,7
-112.2507,42.18899999999999,5063,Nell J Redfield Memorial Hospital,Oneida,Idaho,16071,11,11,2
-85.4172033,40.194654,5064,Meridian Health Services Muncie Campus,Delaware,Indiana,18035,16,16,0
-96.554477,43.303305,5065,Sanford Canton-Inwood Medical Center,Lincoln,South Dakota,46083,11,11,2
-82.46486759999999,40.0426325,5066,Select Specialty Hospital - Southeast Ohio (FKA Select Specialty Hospital - Zanesville),Licking,Ohio,39089,35,35,7
-89.39,38.339,5067,Washington County Hospital,Washington,Illinois,17189,50,22,4
-101.04466049999999,39.3789117,5068,Citizens Medical Center,Thomas,Kansas,20193,25,21,1
-95.95586479999999,41.2641085,5069,Boys Town National Research Hospital - Downtown,Douglas,Nebraska,31055,31,61,18
-116.96257779999999,44.2487773,5070,Weiser Memorial Hospital,Washington,Idaho,16087,25,19,3
-149.8293623,61.18524670000001,5071,Alaska Psychiatric Institute,Anchorage,Alaska,2020,80,80,0
-74.8128881,40.249535200000004,5072,Trenton Psychiatric Hospital,Mercer,New Jersey,34021,450,450,0
-80.63295169999999,41.005072399999996,5073,Vibra Hospital of Mahoning Valley,Mahoning,Ohio,39099,28,28,9
-85.6665243,40.5649735,5074,Grant Blackford Mental Health (AKA Cornerstone Behavioral Health),Grant,Indiana,18053,16,16,0
-94.1547355,36.1090302,5075,Encompass Health Rehabilitation Hospital - Partner of Washington Regional (FKA HealthSouth Rehabilitation Hospital),Washington,Arkansas,5143,80,80,0
-86.80054399999999,36.1527251,5076,Select Specialty Hospital - Nashville,Davidson,Tennessee,47037,70,70,11
-110.8829528,32.2559032,5077,Encompass Health Rehabilitation Institute of Tucson,Pima,Arizona,4019,80,80,0
-91.9920258,30.155437300000003,5078,Compass Behavioral Center of Lafayette,Lafayette,Louisiana,22055,34,34,0
-115.246334,36.125690000000006,5079,Spring Mountain Treatment Center,Clark,Nevada,32003,110,110,1
-94.6512506,38.928906299999994,5080,MidAmerica Rehabilitation Hospital,Johnson,Kansas,20091,98,98,0
-92.4521478,31.3175369,5081,Encompass Health Rehabilitation Hospital of Alexandria (FKA HealthSouth Rehabilitation Hospital of Alexandria),Rapides,Louisiana,22079,47,47,0
-74.3793671,41.7328183,5082,Ellenville Regional Hospital,Ulster,New York,36111,25,15,3
-88.918544,38.009784700000004,5083,Franklin Hospital,Franklin,Illinois,17055,16,16,3
-85.1830086,44.731672499999995,5084,Kalkaska Memorial Health Center,Kalkaska,Michigan,26079,8,8,1
-121.9798196,37.546516100000005,5085,Fremont Hospital,Alameda,California,6001,148,148,0
-117.3254979,34.1293528,5086,Ballard Rehabilitation Hospital,San Bernardino,California,6071,60,60,0
-94.65272220000001,38.9296625,5087,Childrens Mercy Hospital Kansas (FKA Childrens Mercy South),Johnson,Kansas,20091,53,50,19
-86.8024975,36.138306299999996,5088,Vanderbilt Stallworth Rehabilitation Hospital,Davidson,Tennessee,47037,80,80,0
-89.0280142,35.2762745,5089,Western Mental Health Institute,Hardeman,Tennessee,47069,187,150,0
-79.8557575,32.8148878,5090,Vibra Hospital of Charleston (FKA Kindred Hospital Charleston),Charleston,South Carolina,45019,59,59,9
-119.76008780000001,39.435970700000006,5091,Tahoe Pacific Hospitals - Meadows,Washoe,Nevada,32031,39,39,6
-97.3136109,38.0414964,5092,Prairie View,Harvey,Kansas,20079,60,60,0
-81.8954591,28.837931,5093,LifeStream Behavioral Center,Lake,Florida,12069,46,66,20
-87.448406,36.862786,5094,Western State Hospital,Christian,Kentucky,21047,495,160,0
-99.143102,45.076603999999996,5095,Faulkton Area Medical Center,Faulk,South Dakota,46049,12,12,2
-94.0316797,37.872307899999996,5096,Southwest Missouri Psychiatric Rehabilitation Center,Cedar,Missouri,29039,16,16,12
-82.711186,27.874868,5097,Windmoor Healthcare,Pinellas,Florida,12103,144,144,0
-118.15073190000001,34.1305651,5098,Shriners for Children Medical Center - Pasadena (FKA Shriners Hospitals for Children - Los Angeles),Los Angeles,California,6037,80,60,23
-81.37043,28.572407000000002,5099,Select Specialty Hospital - Orlando North,Orange,Florida,12095,35,35,9
-84.1180943,40.7406534,5100,Kindred Hospital Lima,Allen,Ohio,39003,26,26,4
-95.117639,29.5478299,5101,PAM Rehabilitation Hospital of Clear Lake North Campus (FKA Kindred Rehabilitation Hospital Clear Lake),Harris,Texas,48201,60,60,0
-90.9205605,30.2198275,5102,St James Behavioral Health Hospital,Ascension,Louisiana,22005,28,28,0
-118.25670729999999,34.0848656,5103,Gateways Hospital,Los Angeles,California,6037,55,0,0
-82.22915090000001,34.8650705,5104,The Carolina Center for Behavioral Health,Greenville,South Carolina,45045,138,130,0
-76.5993572,40.971354999999996,5105,Geisinger Encompass Health Rehabilitation Hospital (FKA Geisinger HealthSouth Rehabilitation Hospital),Montour,Pennsylvania,42093,42,42,0
-89.95750799999999,41.8089662,5106,Morrison Community Hospital,Whiteside,Illinois,17195,25,25,4
-98.0892981,46.150278,5107,CHI Oakes Hospital,Dickey,North Dakota,38021,20,20,3
-106.43979499999999,40.23785,5108,Middle Park Health - Kremmling (FKA Middle Park Medical Center - Kremmling),Grand,Colorado,8049,23,21,3
-105.03361470000002,39.6415029,5109,Colorado Mental Health Institute Fort Logan,Denver,Colorado,8031,94,94,0
-93.3405445,32.028467,5110,Specialty Rehabilitation Hospital,Red River,Louisiana,22081,12,12,0
-92.3796182,34.744920799999996,5111,Baptist Health Rehabilitation Institute - Little Rock,Pulaski,Arkansas,5119,120,120,0
-97.7073463,30.3034562,5112,Dell Childrens Medical Center of Central Texas,Travis,Texas,48453,240,203,76
-80.49682340000001,39.0409221,5113,William R Sharpe Jr Hospital,Lewis,West Virginia,54041,150,150,0
-96.67,40.8,5114,Lincoln Regional Center,Lancaster,Nebraska,31109,200,249,0
-71.1068604,42.375352299999996,5115,Spaulding Hospital for Continuing Medical Care Cambridge (FKA Youville Hospital),Middlesex,Massachusetts,25017,180,180,28
-81.11832690000001,34.006246000000004,5116,Three Rivers Behavioral Health,Lexington,South Carolina,45063,122,122,0
-91.4220135,31.5638984,5117,RiverBridge Specialty Hospital (FKA Promise Hospital of Miss Lou),Concordia,Louisiana,22029,40,40,6
-80.65545999999999,41.160899,5118,Belmont Pines Hospital,Trumbull,Ohio,39155,46,46,0
-89.8645696,35.098147999999995,5119,Select Specialty Hospital - Memphis,Shelby,Tennessee,47157,39,39,8
-106.5822518,35.0578399,5120,AMG Specialty Hospital - Albuquerque,Bernalillo,New Mexico,35001,25,25,6
-94.4809,38.924,5121,Saint Lukes Hospital of Kansas City Crittenton Childrens Center,Jackson,Missouri,29095,46,46,0
-113.29400249999999,46.3300754,5122,Granite County Medical Center,Granite,Montana,30039,25,25,4
-117.89386670000002,33.9344913,5123,Kindred Hospital - Brea,Orange,California,6059,48,48,4
-97.11408759999999,32.7505698,5124,Kindred Hospital - Tarrant County Arlington,Tarrant,Texas,48439,68,68,16
-92.4620057,31.283325800000004,5125,CHRISTUS DUBUIS Hospital of Alexandria,Rapides,Louisiana,22079,25,25,6
-94.1321453,30.086975,5126,CHRISTUS DUBUIS Hospital of Beaumont,Jefferson,Texas,48245,33,33,6
-96.6473595,40.79007360000001,5127,Madonna Rehabilitation Specialty Hospital Lincoln,Lancaster,Nebraska,31109,61,86,13
-111.00859709999999,32.318571500000004,5128,Encompass Health Rehabilitation Hospital of Northwest Tucson (FKA Healthsouth Southern Arizona Rehabilitation Hospital),Pima,Arizona,4019,60,60,0
-78.525081,38.023907,5129,UVA Encompass Health Rehabilitation Hospital (FKA UVA-HealthSouth Rehabilitation Hospital),Albemarle,Virginia,51003,50,50,0
-81.05226400000001,34.9587873,5130,Encompass Health Rehabilitation Hospital of Rock Hill,York,South Carolina,45091,50,50,0
-80.294454,25.7414133,5131,Nicklaus Childrens Hospital (AKA Nicklaus Childrens Health System),Miami-Dade,Florida,12086,309,309,129
-88.43689040000001,43.084340000000005,5132,Rogers Memorial Hospital - Oconomowoc,Waukesha,Wisconsin,55133,90,90,0
-78.88824190000001,35.054272499999996,5133,Highsmith-Rainey Specialty Hospital,Cumberland,North Carolina,37051,66,66,8
-97.1457,32.5993,5134,Kindred Hospital - Mansfield,Tarrant,Texas,48439,55,55,5
-95.6379908,29.6002331,5135,Kindred Hospital Sugar Land,Fort Bend,Texas,48157,105,105,18
-82.4214408,34.8403724,5136,Regency Hospital of Greenville,Greenville,South Carolina,45045,32,32,5
-117.8657581,33.780987700000004,5137,CHOC Childrens Main Campus - Orange (AKA CHOC),Orange,California,6059,316,334,24
-122.4724644,37.7369384,5138,Arden Wood - Christian Science Care Facility,San Francisco,California,6075,13,13,0
-72.7017225,42.110955,5139,Western Massachusetts Hospital,Hampden,Massachusetts,25013,100,87,14
-96.082102,33.123115000000006,5140,Glen Oaks Hospital,Hunt,Texas,48231,54,54,0
-95.6332,29.6044,5141,Encompass Health Rehabilitation Hospital of Sugar Land (FKA Healthsouth Rehabilitation Hospital - Sugarland),Fort Bend,Texas,48157,50,50,0
-119.54748300000001,48.397034000000005,5142,Mid-Valley Hospital,Okanogan,Washington,53047,44,25,4
-92.1561531,32.512931699999996,5143,Louisiana Extended Care of West Monroe,Ouachita,Louisiana,22073,21,21,5
-95.588074,29.924462,5144,Kindred Hospital Houston Northwest,Harris,Texas,48201,84,84,24
-87.61817509999999,41.8939453,5145,Shirley Ryan AbilityLab (FKA the Rehabilitation Institute of Chicago),Cook,Illinois,17031,242,225,4
-79.9608648,40.442955600000005,5146,Select Specialty Hospital - Pittsburgh UPMC,Allegheny,Pennsylvania,42003,32,32,5
-77.2319809,38.858105200000004,5147,Northern Virginia Mental Health Institute,Fairfax County,Virginia,51059,94,94,0
-78.9209566,40.325929200000004,5148,Select Specialty Hospital - Johnstown,Cambria,Pennsylvania,42021,39,39,7
-74.21472259999999,40.0118085,5149,Barnabas Health Behavioral Health Center,Ocean,New Jersey,34029,40,40,0
-70.601958,41.6885,5150,Cape Cod and Islands Community Mental Health Center (AKA Pocasset Mental Health Center),Barnstable,Massachusetts,25001,16,16,0
-94.1351439,33.6691201,5151,Little River Memorial Hospital,Little River,Arkansas,5081,25,25,4
-119.7826743,48.106311700000006,5152,Three Rivers Hospital,Okanogan,Washington,53047,43,25,4
-112.34688490000002,43.1930542,5153,Bingham Memorial Hospital,Bingham,Idaho,16011,25,25,5
-81.5751099,41.350306200000006,5154,Northcoast Behavioral Healthcare Hospital,Summit,Ohio,39153,258,258,0
-87.48665799999999,33.156583000000005,5155,Bryce Hospital,Tuscaloosa,Alabama,1125,268,98,0
-77.73682099999999,41.327927,5156,Bucktail Medical Center,Clinton,Pennsylvania,42035,16,16,3
-108.7366154,39.1636321,5157,Family Health West (FKA Colorado Canyons Hospital and Medical Center),Mesa,Colorado,8077,25,25,4
-81.67318929999999,41.4962724,5158,Select Specialty Hospital - Cleveland Gateway,Cuyahoga,Ohio,39035,75,42,7
-96.756134,43.529379,5159,Lifescape (FKA Childrens Care Hospital),Minnehaha,South Dakota,46099,18,18,7
-119.54685490000001,47.3145887,5160,Columbia Basin Hospital,Grant,Washington,53025,73,25,4
-92.12760970000001,36.1266419,5161,Izard County Medical Center,Izard,Arkansas,5065,25,25,4
-101.7326554,34.20657620000001,5162,Allegiance Behavioral Health Center of Plainview,Hale,Texas,48189,20,20,0
-92.07525270000001,30.5447326,5163,St Landry Extended Care Hospital,St. Landry,Louisiana,22097,24,24,4
-96.7849293,46.8691927,5164,Prairie St Johns,Cass,North Dakota,38017,110,110,2
-93.70453149999999,32.5459999,5165,Red River Behavioral Center,Bossier,Louisiana,22015,20,20,0
-86.7880805,33.4689977,5166,Encompass Health Lakeshore Rehabilitation Hospital (FKA Healthsouth Lakeshore Hospital),Jefferson,Alabama,1073,100,100,0
-92.0402327,30.1499048,5167,AMG Specialty Hospital - Lafayette,Lafayette,Louisiana,22055,18,18,4
-76.9958593,38.8930073,5168,BridgePoint Hospital Capitol Hill (FKA Specialty Hospital of Washington - Capital Hill),District of Columbia,District of Columbia,11001,60,60,9
-97.0846,43.1735,5169,Pioneer Memorial Hospital and Health Services,Turner,South Dakota,46125,12,12,2
-115.16268600000001,36.163126,5170,Horizon Specialty Hospital of Las Vegas,Clark,Nevada,32003,199,100,16
-92.3919305,32.7877365,5171,Union General Hospital,Union,Louisiana,22111,20,20,3
-98.5868358,29.5140811,5172,Warm Springs Rehabilitation Hospital of San Antonio,Bexar,Texas,48029,65,65,1
-97.5163059,35.4828158,5173,CuraHealth Hospital - Oklahoma City (FKA Kindred Hospital Oklahoma City),Oklahoma,Oklahoma,40109,93,59,9
-80.99586109999998,34.0824392,5174,G Werber Bryan Psychiatric Hospital,Richland,South Carolina,45079,530,457,0
-82.65,34.51,5175,Patrick B Harris Psychiatric Hospital,Anderson,South Carolina,45007,200,131,0
-119.05745459999999,35.3671521,5176,Encompass Health Rehabilitation Hospital of Bakersfield (FKA HealthSouth Bakersfield Rehabilitation Hospital),Kern,California,6029,86,86,1
-96.6346681,33.669802000000004,5177,Carrus Specialty Hospital,Grayson,Texas,48181,33,24,9
-98.3463,43.3248,5178,Douglas County Memorial Hospital,Douglas,South Dakota,46043,11,11,2
-106.72420600000001,32.3252,5179,Rehabilitation Hospital of Southern New Mexico,Dona Ana,New Mexico,35013,40,40,3
-117.0440549,32.774455100000004,5180,Alvarado Parkway Institute Behavioral Health System - La Mesa,San Diego,California,6073,66,66,0
-101.896489,33.570569,5181,Covenant Childrens,Lubbock,Texas,48303,275,204,20
-83.159976,40.046446,5182,Glenmont (Christian Science Nursing Facility),Franklin,Ohio,39049,25,25,0
-96.7548359,32.997843599999996,5183,Encompass Health Rehabilitation Hospital of Richardson (FKA HealthSouth Rehabilitation Hospital of Richardson),Collin,Texas,48085,50,50,0
-75.45051590000001,44.7166979,5184,St Lawrence Psychiatric Center,St. Lawrence,New York,36089,108,108,0
-111.6133,42.6525,5185,Caribou Memorial Hospital,Caribou,Idaho,16029,25,25,4
-75.1497912,39.9708289,5186,Girard Medical Center,Philadelphia,Pennsylvania,42101,51,51,9
-78.2521912,40.674633299999996,5187,Tyrone Regional Health (FKA Tyrone Hospital),Blair,Pennsylvania,42013,25,25,5
-83.50979,33.62312,5188,Morgan Medical Center (FKA Morgan Memorial Hospital),Morgan,Georgia,13211,25,25,4
-82.979489,39.953127,5189,Nationwide Childrens Hospital,Franklin,Ohio,39049,527,673,74
-118.8122956,45.6478212,5190,St Anthony Hospital,Umatilla,Oregon,41059,49,25,5
-100.2482398,35.198647799999996,5191,Shamrock General Hospital,Wheeler,Texas,48483,25,25,4
-106.4742236,31.783763,5192,El Paso LTAC Hospital,El Paso,Texas,48141,33,33,6
-155.47207,19.199622100000003,5193,Kau Hospital,Hawaii,Hawaii,15001,21,6,1
-72.9369212,41.305153999999995,5194,Connecticut Mental Health Center,New Haven,Connecticut,9009,32,32,0
-71.01119200000001,42.705166,5195,Baldpate Hospital,Essex,Massachusetts,25009,35,35,0
-78.88020209999999,42.9291135,5196,Buffalo Psychiatric Center,Erie,New York,36029,159,159,0
-98.4397,34.6025,5197,Jim Taliaferro Community Mental Health Center,Comanche,Oklahoma,40031,30,14,0
-122.43056899999999,37.727779999999996,5198,Jewish Home & Rehab Center (AKA San Francisco Campus for Jewish Living),San Francisco,California,6075,13,13,0
-111.0072466,32.3163949,5199,Sonora Behavioral Health Hospital,Pima,Arizona,4019,140,140,0
-94.5383902,37.0534924,5200,Landmark Hospital of Joplin,Newton,Missouri,29145,30,30,5
-95.4449403,30.0246838,5201,Cypress Creek Hospital,Harris,Texas,48201,128,128,0
-93.744286,36.400244,5202,Eureka Springs Hospital,Carroll,Arkansas,5015,15,15,3
-77.15805259999999,38.8700987,5203,Dominion Hospital,Fairfax County,Virginia,51059,116,116,0
-87.6505984,41.9702536,5204,Chicago Lakeshore Hospital,Cook,Illinois,17031,161,161,60
-102.6549052,32.7218479,5205,Memorial Hospital - Seminole,Gaines,Texas,48165,33,25,4
-74.28186740000001,40.518843100000005,5206,CareOne at Raritan Bay Medical Center,Middlesex,New Jersey,34023,25,76,9
-77.7125997,40.8106495,5207,The Meadows Psychiatric Center,Centre,Pennsylvania,42027,119,111,0
-85.4014826,38.7613589,5208,Madison State Hospital,Jefferson,Indiana,18077,150,150,0
-81.6468071,32.7498791,5209,Optim Medical Center - Screven (FKA Screven County Hospital),Screven,Georgia,13251,25,25,4
-103.2981,48.9069,5210,St Lukes Medical Center,Divide,North Dakota,38023,15,15,3
-93.4363439,30.4522511,5211,DeQuincy Memorial Hospital,Calcasieu,Louisiana,22019,29,19,3
-119.76065459999998,36.8398907,5212,San Joaquin Valley Rehabilitation Hospital,Fresno,California,6019,62,62,0
-99.4736059,27.533639899999997,5213,Laredo Specialty Hospital,Webb,Texas,48479,40,40,7
-83.0581933,39.9558666,5214,Twin Valley Behavioral Healthcare Hospital,Franklin,Ohio,39049,232,232,0
-124.41850690000001,42.4113159,5215,Curry General Hospital (AKA Curry Health Network),Curry,Oregon,41015,24,16,3
-90.20283520000001,29.961860499999997,5216,River Oaks Hospital,Jefferson,Louisiana,22051,126,126,0
-95.12994029999999,29.537152799999998,5217,Cornerstone Specialty Hospitals Clear Lake,Harris,Texas,48201,74,74,23
-76.9615674,39.386292100000006,5218,Springfield Hospital Center,Carroll,Maryland,24013,522,522,0
-81.633054,38.3540037,5219,Select Specialty Hospital - Charleston,Kanawha,West Virginia,54039,32,32,11
-81.4330704,41.6243221,5220,Windsor Laurelwood Center for Behavioral Medicine,Lake,Ohio,39085,159,159,0
-82.442545,27.3006577,5221,Encompass Health Rehabilitation Hospital of Sarasota (FKA Healthsouth Rehab Hospital of Sarasota),Sarasota,Florida,12115,96,96,4
-89.31999990000001,43.1,5222,Mendota Mental Health Institute,Dane,Wisconsin,55025,394,379,0
-84.25280009999999,30.461839,5223,Select Specialty Hospital - Tallahassee,Leon,Florida,12073,48,48,11
-88.5595465,33.1217696,5224,Noxubee General Hospital,Noxubee,Mississippi,28103,25,25,4
-85.19075500000001,35.621833,5225,Erlanger Bledsoe Hospital,Bledsoe,Tennessee,47007,25,25,4
-96.9259261,35.2988418,5226,Cornerstone Specialty Hospitals Shawnee,Pottawatomie,Oklahoma,40125,34,34,5
-84.1980685,39.746765100000005,5227,Kindred Hospital - Dayton,Montgomery,Ohio,39113,67,67,12
-71.3673727,41.7924176,5228,Bradley Hospital,Providence,Rhode Island,44007,70,70,0
-91.1394196,30.6454235,5229,AMG Specialty Hospital - Zachary (FKA AMG Specialty Hospital - Feliciana),East Baton Rouge,Louisiana,22033,16,16,4
-97.39944,31.117809,5230,Baylor Scott & White Continuing Care Hospital - Temple,Bell,Texas,48027,48,25,4
-87.592665,33.174454,5231,Mary Starke Harper Geriatric Psychiatry Center,Tuscaloosa,Alabama,1125,96,126,0
-88.5603,31.1547,5232,Greene County Hospital,Greene,Mississippi,28041,7,7,1
-96.5986116,32.778374400000004,5233,Mesquite Specialty Hospital,Dallas,Texas,48113,40,40,6
-117.6025966,46.475491999999996,5234,Garfield County Public Hospital (AKA Garfield Country Hospital District),Garfield,Washington,53023,45,25,4
-80.271333,27.297306,5235,Port St Lucie Hospital,St. Lucie,Florida,12111,75,75,0
-106.5925466,35.1603562,5236,Encompass Health Rehabilitation Hospital of Albuquerque (FKA HealthSouth Rehabilitation Hospital of Albuquerque),Bernalillo,New Mexico,35001,87,87,0
-98.764196,33.369302000000005,5237,Olney Hamilton Hospital,Young,Texas,48503,25,25,4
-113.68601509999998,42.6204803,5238,Minidoka Memorial Hospital,Minidoka,Idaho,16067,25,16,3
-108.21615940000001,36.725575,5239,San Juan Regional Rehab Hospital,San Juan,New Mexico,35045,16,16,0
-90.12741700000001,29.917793,5240,Childrens Hospital New Orleans - Main Campus,Orleans,Louisiana,22071,224,187,64
-118.091085,34.141656,5241,Las Encinas Hospital,Los Angeles,California,6037,118,118,0
